temp,rain_1h,snow_1h,clouds_all,date_time,traffic_volume,hour,day_of_week,is_weekend,is_holiday,is_peak_hour,hour_sin,hour_cos,weather_main_grouped,congestion_level
272.65,0.0,0.0,1,2012-10-11 07:00:00,6798,7,Thursday,0,0,1,0.9659258262890683,-0.25881904510252063,Clear,Very High
272.52,0.0,0.0,1,2012-10-11 08:00:00,6304,8,Thursday,0,0,1,0.8660254037844387,-0.4999999999999998,Clear,Very High
275.19,0.0,0.0,20,2012-10-11 09:00:00,5291,9,Thursday,0,0,0,0.7071067811865476,-0.7071067811865475,Clouds,Very High
275.34,0.0,0.0,1,2012-10-11 10:00:00,4638,10,Thursday,0,0,0,0.49999999999999994,-0.8660254037844387,Clear,High
284.1,0.0,0.0,50,2012-10-11 14:00:00,5557,14,Thursday,0,0,1,-0.4999999999999997,-0.8660254037844388,Clear,Very High
284.1,0.0,0.0,50,2012-10-11 15:00:00,5818,15,Thursday,0,0,1,-0.7071067811865471,-0.7071067811865479,Clear,Very High
283.78,0.0,0.0,75,2012-10-11 16:00:00,6272,16,Thursday,0,0,1,-0.8660254037844385,-0.5000000000000004,Clouds,Very High
283.52,0.0,0.0,75,2012-10-11 17:00:00,5944,17,Thursday,0,0,1,-0.9659258262890683,-0.25881904510252063,Clouds,Very High
283.32,0.0,0.0,90,2012-10-11 18:00:00,4949,18,Thursday,0,0,0,-1.0,-1.8369701987210297e-16,Clouds,High
282.06,0.0,0.0,90,2012-10-11 19:00:00,3511,19,Thursday,0,0,0,-0.9659258262890684,0.2588190451025203,Clouds,High
281.95,0.0,0.0,90,2012-10-11 20:00:00,3039,20,Thursday,0,0,0,-0.8660254037844386,0.5000000000000001,Clouds,Medium
281.81,0.0,0.0,90,2012-10-11 21:00:00,2679,21,Thursday,0,0,0,-0.7071067811865477,0.7071067811865474,Clouds,Medium
282.16,0.0,0.0,90,2012-10-11 22:00:00,2094,22,Thursday,0,0,0,-0.5000000000000004,0.8660254037844384,Clouds,Medium
282.53,0.0,0.0,90,2012-10-11 23:00:00,1284,23,Thursday,0,0,0,-0.25881904510252157,0.9659258262890681,Clouds,Medium
283.91,0.0,0.0,90,2012-10-12 00:00:00,630,0,Friday,0,0,0,0.0,1.0,Clouds,Low
284.64,0.0,0.0,90,2012-10-12 01:00:00,410,1,Friday,0,0,0,0.25881904510252074,0.9659258262890683,Clouds,Low
284.61,0.0,0.0,90,2012-10-12 02:00:00,331,2,Friday,0,0,0,0.49999999999999994,0.8660254037844387,Clouds,Low
283.18,0.0,0.0,72,2012-10-12 03:00:00,372,3,Friday,0,0,0,0.7071067811865476,0.7071067811865476,Drizzle,Low
282.26,0.0,0.0,72,2012-10-12 04:00:00,739,4,Friday,0,0,0,0.8660254037844386,0.5000000000000001,Rain,Low
280.77,0.0,0.0,72,2012-10-12 05:00:00,2561,5,Friday,0,0,0,0.9659258262890683,0.25881904510252074,Drizzle,Medium
278.53,0.0,0.0,75,2012-10-12 06:00:00,5586,6,Friday,0,0,1,1.0,6.123233995736766e-17,Clouds,Very High
277.64,0.0,0.0,75,2012-10-12 07:00:00,6992,7,Friday,0,0,1,0.9659258262890683,-0.25881904510252063,Clouds,Very High
277.9,0.0,0.0,90,2012-10-12 08:00:00,5860,8,Friday,0,0,1,0.8660254037844387,-0.4999999999999998,Clouds,Very High
278.18,0.0,0.0,90,2012-10-12 09:00:00,5230,9,Friday,0,0,0,0.7071067811865476,-0.7071067811865475,Clouds,Very High
279.29,0.0,0.0,75,2012-10-12 10:00:00,4864,10,Friday,0,0,0,0.49999999999999994,-0.8660254037844387,Clouds,High
280.45,0.0,0.0,75,2012-10-12 11:00:00,5146,11,Friday,0,0,0,0.258819045102521,-0.9659258262890682,Clouds,Very High
280.95,0.0,0.0,40,2012-10-12 12:00:00,5526,12,Friday,0,0,0,1.2246467991473532e-16,-1.0,Clouds,Very High
281.74,0.0,0.0,40,2012-10-12 13:00:00,5383,13,Friday,0,0,0,-0.2588190451025208,-0.9659258262890683,Clouds,Very High
281.84,0.0,0.0,75,2012-10-12 14:00:00,5758,14,Friday,0,0,1,-0.4999999999999997,-0.8660254037844388,Clouds,Very High
282.45,0.0,0.0,75,2012-10-12 15:00:00,5889,15,Friday,0,0,1,-0.7071067811865471,-0.7071067811865479,Clouds,Very High
282.2,0.0,0.0,75,2012-10-12 16:00:00,6057,16,Friday,0,0,1,-0.8660254037844385,-0.5000000000000004,Clouds,Very High
281.54,0.0,0.0,40,2012-10-12 17:00:00,6028,17,Friday,0,0,1,-0.9659258262890683,-0.25881904510252063,Clouds,Very High
280.21,0.0,0.0,20,2012-10-12 18:00:00,5257,18,Friday,0,0,0,-1.0,-1.8369701987210297e-16,Clouds,Very High
282.2,0.0,0.0,56,2012-10-12 23:00:00,1897,23,Friday,0,0,0,-0.25881904510252157,0.9659258262890681,Clear,Medium
272.58,0.0,0.0,1,2012-10-13 00:00:00,1335,0,Saturday,1,0,0,0.0,1.0,Clear,Medium
272.06,0.0,0.0,1,2012-10-13 01:00:00,769,1,Saturday,1,0,0,0.25881904510252074,0.9659258262890683,Clear,Low
270.99,0.0,0.0,1,2012-10-13 02:00:00,570,2,Saturday,1,0,0,0.49999999999999994,0.8660254037844387,Clear,Low
270.29,0.0,0.0,20,2012-10-13 03:00:00,413,3,Saturday,1,0,0,0.7071067811865476,0.7071067811865476,Clouds,Low
269.48,0.0,0.0,1,2012-10-13 04:00:00,399,4,Saturday,1,0,0,0.8660254037844386,0.5000000000000001,Clear,Low
269.27,0.0,0.0,1,2012-10-13 05:00:00,740,5,Saturday,1,0,0,0.9659258262890683,0.25881904510252074,Clear,Low
268.91,0.0,0.0,1,2012-10-13 06:00:00,1420,6,Saturday,1,0,0,1.0,6.123233995736766e-17,Clear,Medium
268.98,0.0,0.0,75,2012-10-13 07:00:00,2220,7,Saturday,1,0,0,0.9659258262890683,-0.25881904510252063,Clouds,Medium
269.23,0.0,0.0,40,2012-10-13 08:00:00,3479,8,Saturday,1,0,0,0.8660254037844387,-0.4999999999999998,Clouds,High
272.61,0.0,0.0,40,2012-10-13 09:00:00,4546,9,Saturday,1,0,0,0.7071067811865476,-0.7071067811865475,Clouds,High
276.78,0.0,0.0,20,2012-10-13 10:00:00,4579,10,Saturday,1,0,0,0.49999999999999994,-0.8660254037844387,Clouds,High
279.22,0.0,0.0,1,2012-10-13 11:00:00,4438,11,Saturday,1,0,0,0.258819045102521,-0.9659258262890682,Clear,High
280.35,0.0,0.0,1,2012-10-13 12:00:00,4623,12,Saturday,1,0,0,1.2246467991473532e-16,-1.0,Clear,High
281.81,0.0,0.0,1,2012-10-13 13:00:00,4440,13,Saturday,1,0,0,-0.2588190451025208,-0.9659258262890683,Clear,High
283.05,0.0,0.0,1,2012-10-13 14:00:00,4495,14,Saturday,1,0,0,-0.4999999999999997,-0.8660254037844388,Clear,High
283.96,0.0,0.0,1,2012-10-13 15:00:00,4483,15,Saturday,1,0,0,-0.7071067811865471,-0.7071067811865479,Clear,High
284.53,0.0,0.0,1,2012-10-13 16:00:00,4591,16,Saturday,1,0,0,-0.8660254037844385,-0.5000000000000004,Clear,High
284.44,0.0,0.0,1,2012-10-13 17:00:00,4477,17,Saturday,1,0,0,-0.9659258262890683,-0.25881904510252063,Clear,High
283.64,0.0,0.0,1,2012-10-13 18:00:00,4221,18,Saturday,1,0,0,-1.0,-1.8369701987210297e-16,Clear,High
281.85,0.0,0.0,20,2012-10-13 19:00:00,3672,19,Saturday,1,0,0,-0.9659258262890684,0.2588190451025203,Clouds,High
281.38,0.0,0.0,1,2012-10-13 20:00:00,3015,20,Saturday,1,0,0,-0.8660254037844386,0.5000000000000001,Clear,Medium
281.84,0.0,0.0,75,2012-10-13 21:00:00,2769,21,Saturday,1,0,0,-0.7071067811865477,0.7071067811865474,Clouds,Medium
282.23,0.0,0.0,90,2012-10-13 22:00:00,2875,22,Saturday,1,0,0,-0.5000000000000004,0.8660254037844384,Clouds,Medium
282.18,0.0,0.0,90,2012-10-13 23:00:00,1931,23,Saturday,1,0,0,-0.25881904510252157,0.9659258262890681,Clouds,Medium
282.49,0.0,0.0,90,2012-10-14 00:00:00,1309,0,Sunday,1,0,0,0.0,1.0,Clouds,Medium
282.54,0.0,0.0,90,2012-10-14 01:00:00,870,1,Sunday,1,0,0,0.25881904510252074,0.9659258262890683,Clouds,Low
282.58,0.0,0.0,90,2012-10-14 02:00:00,654,2,Sunday,1,0,0,0.49999999999999994,0.8660254037844387,Clouds,Low
282.23,0.0,0.0,90,2012-10-14 03:00:00,364,3,Sunday,1,0,0,0.7071067811865476,0.7071067811865476,Clouds,Low
282.08,0.0,0.0,90,2012-10-14 04:00:00,262,4,Sunday,1,0,0,0.8660254037844386,0.5000000000000001,Clouds,Low
282.23,0.0,0.0,90,2012-10-14 05:00:00,505,5,Sunday,1,0,0,0.9659258262890683,0.25881904510252074,Clouds,Low
282.24,0.0,0.0,90,2012-10-14 06:00:00,861,6,Sunday,1,0,0,1.0,6.123233995736766e-17,Clouds,Low
282.24,0.0,0.0,90,2012-10-14 07:00:00,1132,7,Sunday,1,0,0,0.9659258262890683,-0.25881904510252063,Clouds,Low
282.24,0.0,0.0,57,2012-10-14 08:00:00,1797,8,Sunday,1,0,0,0.8660254037844387,-0.4999999999999998,Mist,Medium
282.43,0.0,0.0,57,2012-10-14 09:00:00,2685,9,Sunday,1,0,0,0.7071067811865476,-0.7071067811865475,Drizzle,Medium
282.33,0.0,0.0,57,2012-10-14 10:00:00,3370,10,Sunday,1,0,0,0.49999999999999994,-0.8660254037844387,Drizzle,Medium
282.82,0.0,0.0,57,2012-10-14 11:00:00,3662,11,Sunday,1,0,0,0.258819045102521,-0.9659258262890682,Drizzle,High
283.33,0.0,0.0,57,2012-10-14 12:00:00,4076,12,Sunday,1,0,0,1.2246467991473532e-16,-1.0,Mist,High
283.75,0.0,0.0,93,2012-10-14 13:00:00,4128,13,Sunday,1,0,0,-0.2588190451025208,-0.9659258262890683,Mist,High
284.09,0.0,0.0,93,2012-10-14 14:00:00,4358,14,Sunday,1,0,0,-0.4999999999999997,-0.8660254037844388,Mist,High
284.55,0.0,0.0,93,2012-10-14 15:00:00,4342,15,Sunday,1,0,0,-0.7071067811865471,-0.7071067811865479,Mist,High
284.68,0.0,0.0,93,2012-10-14 16:00:00,4234,16,Sunday,1,0,0,-0.8660254037844385,-0.5000000000000004,Mist,High
284.64,0.0,0.0,93,2012-10-14 17:00:00,4271,17,Sunday,1,0,0,-0.9659258262890683,-0.25881904510252063,Rain,High
284.4,0.0,0.0,93,2012-10-14 18:00:00,4080,18,Sunday,1,0,0,-1.0,-1.8369701987210297e-16,Mist,High
284.17,0.0,0.0,93,2012-10-14 19:00:00,3453,19,Sunday,1,0,0,-0.9659258262890684,0.2588190451025203,Mist,High
284.03,0.0,0.0,93,2012-10-14 20:00:00,2718,20,Sunday,1,0,0,-0.8660254037844386,0.5000000000000001,Mist,Medium
283.58,0.0,0.0,93,2012-10-14 21:00:00,2439,21,Sunday,1,0,0,-0.7071067811865477,0.7071067811865474,Mist,Medium
283.04,0.0,0.0,93,2012-10-14 22:00:00,1819,22,Sunday,1,0,0,-0.5000000000000004,0.8660254037844384,Mist,Medium
281.95,0.0,0.0,93,2012-10-14 23:00:00,1002,23,Sunday,1,0,0,-0.25881904510252157,0.9659258262890681,Mist,Low
281.61,0.0,0.0,93,2012-10-15 00:00:00,542,0,Monday,0,0,0,0.0,1.0,Mist,Low
281.57,0.0,0.0,85,2012-10-15 01:00:00,303,1,Monday,0,0,0,0.25881904510252074,0.9659258262890683,Fog,Low
281.42,0.0,0.0,85,2012-10-15 02:00:00,239,2,Monday,0,0,0,0.49999999999999994,0.8660254037844387,Fog,Low
281.29,0.0,0.0,85,2012-10-15 03:00:00,335,3,Monday,0,0,0,0.7071067811865476,0.7071067811865476,Mist,Low
281.02,0.0,0.0,85,2012-10-15 04:00:00,810,4,Monday,0,0,0,0.8660254037844386,0.5000000000000001,Fog,Low
280.82,0.0,0.0,85,2012-10-15 05:00:00,2606,5,Monday,0,0,0,0.9659258262890683,0.25881904510252074,Mist,Medium
280.39,0.0,0.0,85,2012-10-15 06:00:00,5714,6,Monday,0,0,1,1.0,6.123233995736766e-17,Mist,Very High
280.19,0.0,0.0,100,2012-10-15 07:00:00,6798,7,Monday,0,0,1,0.9659258262890683,-0.25881904510252063,Mist,Very High
279.82,0.0,0.0,100,2012-10-15 08:00:00,6114,8,Monday,0,0,1,0.8660254037844387,-0.4999999999999998,Mist,Very High
279.75,0.0,0.0,100,2012-10-15 09:00:00,5094,9,Monday,0,0,0,0.7071067811865476,-0.7071067811865475,Mist,Very High
280.07,0.0,0.0,100,2012-10-15 10:00:00,4473,10,Monday,0,0,0,0.49999999999999994,-0.8660254037844387,Mist,High
280.32,0.0,0.0,90,2012-10-15 11:00:00,4529,11,Monday,0,0,0,0.258819045102521,-0.9659258262890682,Clouds,High
281.72,0.0,0.0,100,2012-10-15 12:00:00,4823,12,Monday,0,0,0,1.2246467991473532e-16,-1.0,Clear,High
284.01,0.0,0.0,40,2012-10-15 13:00:00,4872,13,Monday,0,0,0,-0.2588190451025208,-0.9659258262890683,Clouds,High
285.88,0.0,0.0,1,2012-10-15 14:00:00,5238,14,Monday,0,0,1,-0.4999999999999997,-0.8660254037844388,Clear,Very High
286.87,0.0,0.0,1,2012-10-15 15:00:00,5584,15,Monday,0,0,1,-0.7071067811865471,-0.7071067811865479,Clear,Very High
287.6,0.0,0.0,20,2012-10-15 16:00:00,6246,16,Monday,0,0,1,-0.8660254037844385,-0.5000000000000004,Clouds,Very High
287.27,0.0,0.0,20,2012-10-15 17:00:00,5957,17,Monday,0,0,1,-0.9659258262890683,-0.25881904510252063,Clouds,Very High
286.18,0.0,0.0,20,2012-10-15 18:00:00,4535,18,Monday,0,0,0,-1.0,-1.8369701987210297e-16,Clouds,High
285.2,0.0,0.0,75,2012-10-15 19:00:00,3234,19,Monday,0,0,0,-0.9659258262890684,0.2588190451025203,Clouds,Medium
284.68,0.0,0.0,75,2012-10-15 20:00:00,2677,20,Monday,0,0,0,-0.8660254037844386,0.5000000000000001,Clouds,Medium
284.49,0.0,0.0,90,2012-10-15 21:00:00,2077,21,Monday,0,0,0,-0.7071067811865477,0.7071067811865474,Clouds,Medium
283.54,0.0,0.0,20,2012-10-15 22:00:00,1380,22,Monday,0,0,0,-0.5000000000000004,0.8660254037844384,Clouds,Medium
282.33,0.0,0.0,75,2012-10-15 23:00:00,927,23,Monday,0,0,0,-0.25881904510252157,0.9659258262890681,Clouds,Low
281.21,0.0,0.0,20,2012-10-16 00:00:00,500,0,Tuesday,0,0,0,0.0,1.0,Clouds,Low
279.87,0.0,0.0,1,2012-10-16 01:00:00,324,1,Tuesday,0,0,0,0.25881904510252074,0.9659258262890683,Clear,Low
278.93,0.0,0.0,1,2012-10-16 02:00:00,257,2,Tuesday,0,0,0,0.49999999999999994,0.8660254037844387,Clear,Low
277.91,0.0,0.0,1,2012-10-16 03:00:00,354,3,Tuesday,0,0,0,0.7071067811865476,0.7071067811865476,Clear,Low
277.21,0.0,0.0,1,2012-10-16 04:00:00,769,4,Tuesday,0,0,0,0.8660254037844386,0.5000000000000001,Clear,Low
276.61,0.0,0.0,1,2012-10-16 05:00:00,2769,5,Tuesday,0,0,0,0.9659258262890683,0.25881904510252074,Clear,Medium
276.11,0.0,0.0,1,2012-10-16 06:00:00,5789,6,Tuesday,0,0,1,1.0,6.123233995736766e-17,Clear,Very High
274.81,0.0,0.0,20,2012-10-16 07:00:00,7055,7,Tuesday,0,0,1,0.9659258262890683,-0.25881904510252063,Clouds,Very High
274.99,0.0,0.0,20,2012-10-16 08:00:00,6408,8,Tuesday,0,0,1,0.8660254037844387,-0.4999999999999998,Clouds,Very High
277.91,0.0,0.0,20,2012-10-16 09:00:00,5254,9,Tuesday,0,0,0,0.7071067811865476,-0.7071067811865475,Clouds,Very High
280.71,0.0,0.0,20,2012-10-16 10:00:00,4547,10,Tuesday,0,0,0,0.49999999999999994,-0.8660254037844387,Clouds,High
283.85,0.0,0.0,20,2012-10-16 11:00:00,4784,11,Tuesday,0,0,0,0.258819045102521,-0.9659258262890682,Clouds,High
286.01,0.0,0.0,40,2012-10-16 12:00:00,5015,12,Tuesday,0,0,0,1.2246467991473532e-16,-1.0,Clouds,Very High
286.31,0.0,0.0,1,2012-10-16 13:00:00,5057,13,Tuesday,0,0,0,-0.2588190451025208,-0.9659258262890683,Clear,Very High
288.15,0.0,0.0,75,2012-10-16 14:00:00,5430,14,Tuesday,0,0,1,-0.4999999999999997,-0.8660254037844388,Clouds,Very High
289.15,0.0,0.0,75,2012-10-16 15:00:00,5813,15,Tuesday,0,0,1,-0.7071067811865471,-0.7071067811865479,Clouds,Very High
288.99,0.0,0.0,75,2012-10-16 16:00:00,6496,16,Tuesday,0,0,1,-0.8660254037844385,-0.5000000000000004,Clouds,Very High
288.86,0.0,0.0,75,2012-10-16 17:00:00,6429,17,Tuesday,0,0,1,-0.9659258262890683,-0.25881904510252063,Clouds,Very High
288.16,0.0,0.0,90,2012-10-16 18:00:00,5142,18,Tuesday,0,0,0,-1.0,-1.8369701987210297e-16,Clouds,Very High
287.28,0.0,0.0,68,2012-10-16 19:00:00,3311,19,Tuesday,0,0,0,-0.9659258262890684,0.2588190451025203,Rain,Medium
287.04,0.0,0.0,90,2012-10-16 20:00:00,2777,20,Tuesday,0,0,0,-0.8660254037844386,0.5000000000000001,Clouds,Medium
286.9,0.0,0.0,90,2012-10-16 21:00:00,2331,21,Tuesday,0,0,0,-0.7071067811865477,0.7071067811865474,Clouds,Medium
287.09,0.0,0.0,90,2012-10-16 22:00:00,1767,22,Tuesday,0,0,0,-0.5000000000000004,0.8660254037844384,Clouds,Medium
287.09,0.0,0.0,90,2012-10-16 23:00:00,1093,23,Tuesday,0,0,0,-0.25881904510252157,0.9659258262890681,Clouds,Low
286.89,0.0,0.0,75,2012-10-17 00:00:00,554,0,Wednesday,0,0,0,0.0,1.0,Clouds,Low
286.93,0.0,0.0,75,2012-10-17 01:00:00,333,1,Wednesday,0,0,0,0.25881904510252074,0.9659258262890683,Clouds,Low
286.93,0.0,0.0,90,2012-10-17 02:00:00,267,2,Wednesday,0,0,0,0.49999999999999994,0.8660254037844387,Clouds,Low
287.07,0.0,0.0,90,2012-10-17 03:00:00,358,3,Wednesday,0,0,0,0.7071067811865476,0.7071067811865476,Clouds,Low
286.56,0.0,0.0,75,2012-10-17 04:00:00,777,4,Wednesday,0,0,0,0.8660254037844386,0.5000000000000001,Clouds,Low
285.91,0.0,0.0,90,2012-10-17 05:00:00,2732,5,Wednesday,0,0,0,0.9659258262890683,0.25881904510252074,Clouds,Medium
285.29,0.0,0.0,90,2012-10-17 06:00:00,5637,6,Wednesday,0,0,1,1.0,6.123233995736766e-17,Clouds,Very High
284.92,0.0,0.0,75,2012-10-17 07:00:00,5564,7,Wednesday,0,0,1,0.9659258262890683,-0.25881904510252063,Clouds,Very High
285.35,0.0,0.0,75,2012-10-17 08:00:00,6274,8,Wednesday,0,0,1,0.8660254037844387,-0.4999999999999998,Clouds,Very High
285.72,0.0,0.0,100,2012-10-17 09:00:00,5403,9,Wednesday,0,0,0,0.7071067811865476,-0.7071067811865475,Rain,Very High
287.09,0.0,0.0,75,2012-10-17 10:00:00,4680,10,Wednesday,0,0,0,0.49999999999999994,-0.8660254037844387,Clouds,High
288.31,0.0,0.0,75,2012-10-17 11:00:00,4642,11,Wednesday,0,0,0,0.258819045102521,-0.9659258262890682,Clouds,High
288.61,0.0,0.0,1,2012-10-17 12:00:00,4979,12,Wednesday,0,0,0,1.2246467991473532e-16,-1.0,Clear,Very High
290.32,0.0,0.0,1,2012-10-17 13:00:00,4851,13,Wednesday,0,0,0,-0.2588190451025208,-0.9659258262890683,Clear,High
291.36,0.0,0.0,1,2012-10-17 14:00:00,4291,14,Wednesday,0,0,1,-0.4999999999999997,-0.8660254037844388,Clear,High
292.01,0.0,0.0,1,2012-10-17 15:00:00,4714,15,Wednesday,0,0,1,-0.7071067811865471,-0.7071067811865479,Clear,High
292.61,0.0,0.0,1,2012-10-17 16:00:00,6723,16,Wednesday,0,0,1,-0.8660254037844385,-0.5000000000000004,Clear,Very High
292.65,0.0,0.0,1,2012-10-17 17:00:00,6180,17,Wednesday,0,0,1,-0.9659258262890683,-0.25881904510252063,Clear,Very High
290.52,0.0,0.0,40,2012-10-17 18:00:00,4843,18,Wednesday,0,0,0,-1.0,-1.8369701987210297e-16,Clouds,High
288.35,0.0,0.0,40,2012-10-17 19:00:00,3435,19,Wednesday,0,0,0,-0.9659258262890684,0.2588190451025203,Clouds,High
286.72,0.0,0.0,40,2012-10-17 20:00:00,2921,20,Wednesday,0,0,0,-0.8660254037844386,0.5000000000000001,Clouds,Medium
285.49,0.0,0.0,40,2012-10-17 21:00:00,2763,21,Wednesday,0,0,0,-0.7071067811865477,0.7071067811865474,Clouds,Medium
284.22,0.0,0.0,20,2012-10-17 22:00:00,1930,22,Wednesday,0,0,0,-0.5000000000000004,0.8660254037844384,Clouds,Medium
283.8,0.0,0.0,20,2012-10-17 23:00:00,1160,23,Wednesday,0,0,0,-0.25881904510252157,0.9659258262890681,Clouds,Low
283.72,0.0,0.0,20,2012-10-18 00:00:00,654,0,Thursday,0,0,0,0.0,1.0,Clouds,Low
282.8,0.0,0.0,40,2012-10-18 01:00:00,374,1,Thursday,0,0,0,0.25881904510252074,0.9659258262890683,Clouds,Low
282.32,0.0,0.0,99,2012-10-18 02:00:00,301,2,Thursday,0,0,0,0.49999999999999994,0.8660254037844387,Mist,Low
282.38,0.0,0.0,99,2012-10-18 03:00:00,397,3,Thursday,0,0,0,0.7071067811865476,0.7071067811865476,Mist,Low
282.76,0.0,0.0,90,2012-10-18 04:00:00,794,4,Thursday,0,0,0,0.8660254037844386,0.5000000000000001,Clouds,Low
282.88,0.0,0.0,99,2012-10-18 05:00:00,2564,5,Thursday,0,0,0,0.9659258262890683,0.25881904510252074,Mist,Medium
284.18,0.0,0.0,75,2012-10-18 06:00:00,5358,6,Thursday,0,0,1,1.0,6.123233995736766e-17,Clouds,Very High
284.69,0.0,0.0,90,2012-10-18 07:00:00,6441,7,Thursday,0,0,1,0.9659258262890683,-0.25881904510252063,Clouds,Very High
285.0,0.0,0.0,90,2012-10-18 08:00:00,5536,8,Thursday,0,0,1,0.8660254037844387,-0.4999999999999998,Clouds,Very High
286.9,0.0,0.0,99,2012-10-18 09:00:00,5256,9,Thursday,0,0,0,0.7071067811865476,-0.7071067811865475,Rain,Very High
288.35,0.0,0.0,90,2012-10-18 10:00:00,4619,10,Thursday,0,0,0,0.49999999999999994,-0.8660254037844387,Clouds,High
289.59,0.0,0.0,90,2012-10-18 11:00:00,5107,11,Thursday,0,0,0,0.258819045102521,-0.9659258262890682,Clouds,Very High
288.27,0.0,0.0,99,2012-10-18 12:00:00,5147,12,Thursday,0,0,0,1.2246467991473532e-16,-1.0,Rain,Very High
286.41,0.0,0.0,90,2012-10-18 13:00:00,5283,13,Thursday,0,0,0,-0.2588190451025208,-0.9659258262890683,Clouds,Very High
285.96,0.0,0.0,90,2012-10-18 14:00:00,5704,14,Thursday,0,0,1,-0.4999999999999997,-0.8660254037844388,Clouds,Very High
287.04,0.0,0.0,90,2012-10-18 15:00:00,5887,15,Thursday,0,0,1,-0.7071067811865471,-0.7071067811865479,Clouds,Very High
287.18,0.0,0.0,90,2012-10-18 16:00:00,6307,16,Thursday,0,0,1,-0.8660254037844385,-0.5000000000000004,Clouds,Very High
286.94,0.0,0.0,90,2012-10-18 17:00:00,5953,17,Thursday,0,0,1,-0.9659258262890683,-0.25881904510252063,Clouds,Very High
286.01,0.0,0.0,90,2012-10-18 18:00:00,4519,18,Thursday,0,0,0,-1.0,-1.8369701987210297e-16,Clouds,High
284.67,0.0,0.0,100,2012-10-18 19:00:00,3427,19,Thursday,0,0,0,-0.9659258262890684,0.2588190451025203,Drizzle,Medium
283.44,0.0,0.0,100,2012-10-18 20:00:00,2921,20,Thursday,0,0,0,-0.8660254037844386,0.5000000000000001,Rain,Medium
282.51,0.0,0.0,100,2012-10-18 21:00:00,2649,21,Thursday,0,0,0,-0.7071067811865477,0.7071067811865474,Drizzle,Medium
281.9,0.0,0.0,90,2012-10-18 22:00:00,2005,22,Thursday,0,0,0,-0.5000000000000004,0.8660254037844384,Clouds,Medium
281.85,0.0,0.0,90,2012-10-18 23:00:00,1177,23,Thursday,0,0,0,-0.25881904510252157,0.9659258262890681,Clouds,Low
281.28,0.0,0.0,90,2012-10-19 00:00:00,699,0,Friday,0,0,0,0.0,1.0,Clouds,Low
280.97,0.0,0.0,87,2012-10-19 01:00:00,436,1,Friday,0,0,0,0.25881904510252074,0.9659258262890683,Mist,Low
280.44,0.0,0.0,87,2012-10-19 02:00:00,353,2,Friday,0,0,0,0.49999999999999994,0.8660254037844387,Drizzle,Low
280.02,0.0,0.0,87,2012-10-19 03:00:00,399,3,Friday,0,0,0,0.7071067811865476,0.7071067811865476,Mist,Low
279.79,0.0,0.0,87,2012-10-19 04:00:00,720,4,Friday,0,0,0,0.8660254037844386,0.5000000000000001,Drizzle,Low
279.74,0.0,0.0,87,2012-10-19 05:00:00,2370,5,Friday,0,0,0,0.9659258262890683,0.25881904510252074,Mist,Medium
279.65,0.0,0.0,87,2012-10-19 06:00:00,5162,6,Friday,0,0,1,1.0,6.123233995736766e-17,Rain,Very High
279.45,0.0,0.0,91,2012-10-19 07:00:00,5777,7,Friday,0,0,1,0.9659258262890683,-0.25881904510252063,Mist,Very High
279.22,0.0,0.0,91,2012-10-19 08:00:00,5235,8,Friday,0,0,1,0.8660254037844387,-0.4999999999999998,Drizzle,Very High
279.35,0.0,0.0,91,2012-10-19 09:00:00,4606,9,Friday,0,0,0,0.7071067811865476,-0.7071067811865475,Rain,High
279.92,0.0,0.0,91,2012-10-19 10:00:00,4328,10,Friday,0,0,0,0.49999999999999994,-0.8660254037844387,Mist,High
280.44,0.0,0.0,90,2012-10-19 11:00:00,4282,11,Friday,0,0,0,0.258819045102521,-0.9659258262890682,Clouds,High
281.0,0.0,0.0,90,2012-10-19 12:00:00,4489,12,Friday,0,0,0,1.2246467991473532e-16,-1.0,Clouds,High
281.51,0.0,0.0,90,2012-10-19 13:00:00,4908,13,Friday,0,0,0,-0.2588190451025208,-0.9659258262890683,Clouds,High
281.93,0.0,0.0,92,2012-10-19 14:00:00,5620,14,Friday,0,0,1,-0.4999999999999997,-0.8660254037844388,Mist,Very High
281.94,0.0,0.0,92,2012-10-19 15:00:00,5849,15,Friday,0,0,1,-0.7071067811865471,-0.7071067811865479,Mist,Very High
282.27,0.0,0.0,92,2012-10-19 16:00:00,4945,16,Friday,0,0,1,-0.8660254037844385,-0.5000000000000004,Rain,High
282.41,0.0,0.0,92,2012-10-19 17:00:00,4619,17,Friday,0,0,1,-0.9659258262890683,-0.25881904510252063,Rain,High
282.21,0.0,0.0,90,2012-10-19 18:00:00,4479,18,Friday,0,0,0,-1.0,-1.8369701987210297e-16,Clouds,High
281.69,0.0,0.0,75,2012-10-19 19:00:00,3804,19,Friday,0,0,0,-0.9659258262890684,0.2588190451025203,Clouds,High
281.26,0.0,0.0,90,2012-10-19 20:00:00,2908,20,Friday,0,0,0,-0.8660254037844386,0.5000000000000001,Clouds,Medium
280.66,0.0,0.0,92,2012-10-19 21:00:00,2942,21,Friday,0,0,0,-0.7071067811865477,0.7071067811865474,Mist,Medium
280.43,0.0,0.0,92,2012-10-19 22:00:00,3077,22,Friday,0,0,0,-0.5000000000000004,0.8660254037844384,Drizzle,Medium
280.1,0.0,0.0,92,2012-10-19 23:00:00,2051,23,Friday,0,0,0,-0.25881904510252157,0.9659258262890681,Mist,Medium
